game_id,move_number,player,column,row,algorithm,depth,nodes_expanded,pruned_nodes,decision_time,board_state,timestamp,player1_pieces,player2_pieces,empty_cells,total_pieces,center_control_p1,center_control_p2,col_0_height,col_1_height,col_2_height,col_3_height,col_4_height,col_5_height,col_6_height,row_0_density,row_1_density,row_2_density,row_3_density,row_4_density,row_5_density,nodes_expanded_normalized,pruned_nodes_normalized,decision_time_normalized,player1_pieces_normalized,player2_pieces_normalized,empty_cells_normalized,total_pieces_normalized,center_control_p1_normalized,center_control_p2_normalized,col_0_height_normalized,col_1_height_normalized,col_2_height_normalized,col_3_height_normalized,col_4_height_normalized,col_5_height_normalized,col_6_height_normalized,row_0_density_normalized,row_1_density_normalized,row_2_density_normalized,row_3_density_normalized,row_4_density_normalized,row_5_density_normalized
4,28,1,0,2,minimax,7,175.0,0.0,0.0077841281890869,"[[0, 2, 0, 1, 2, 0, 1], [0, 2, 0, 2, 1, 0, 1], [1, 1, 0, 1, 2, 0, 2], [2, 1, 0, 2, 1, 0, 2], [1, 2, 0, 1, 2, 0, 2], [1, 2, 0, 2, 1, 0, 1]]",2025-12-16T02:01:36.311413,14,14,14,28,3,3,4,6,0,6,6,0,6,4,4,5,5,5,5,-0.30010088475788965,-0.39084917983072254,-0.2761049445347198,1.2161447744579854,1.1957802533900004,-1.2090031966123898,1.20900319661239,0.8917643272344711,0.832444108644568,1.2848875136497,2.222911208854878,-1.188959432646191,1.0321187924229027,1.3453336134826535,-0.8287279064934376,2.6510074779411665,1.9362837359643292,1.4543152873399685,1.47026306188289,1.1879587863810863,0.6663080886406528,0.09170358795594749
4,29,2,5,5,minimax,7,132.0,0.0,0.0055248737335205,"[[0, 2, 0, 1, 2, 0, 1], [0, 2, 0, 2, 1, 0, 1], [1, 1, 0, 1, 2, 0, 2], [2, 1, 0, 2, 1, 0, 2], [1, 2, 0, 1, 2, 0, 2], [1, 2, 0, 2, 1, 2, 1]]",2025-12-16T02:01:36.316946,14,15,13,29,3,3,4,6,0,6,6,1,6,4,4,5,5,5,6,-0.30055395868399515,-0.39084917983072254,-0.2764355011763752,1.2161447744579854,1.3959811329272696,-1.30957763356153,1.3095776335615301,0.8917643272344711,0.832444108644568,1.2848875136497,2.222911208854878,-1.188959432646191,1.0321187924229027,1.3453336134826535,-0.32133442240005117,2.6510074779411665,1.9362837359643292,1.4543152873399685,1.47026306188289,1.1879587863810863,0.6663080886406528,0.6366849106655781
4,30,1,5,4,minimax,7,1.0,0.0,5.245208740234375e-06,"[[0, 2, 0, 1, 2, 0, 1], [0, 2, 0, 2, 1, 0, 1], [1, 1, 0, 1, 2, 0, 2], [2, 1, 0, 2, 1, 0, 2], [1, 2, 0, 1, 2, 1, 2], [1, 2, 0, 2, 1, 2, 1]]",2025-12-16T02:01:36.316958,15,15,12,30,3,3,4,6,0,6,6,2,6,4,4,5,5,6,6,-0.301934253668177,-0.39084917983072254,-0.2772430905401326,1.4172243556084312,1.3959811329272696,-1.41015207051067,1.41015207051067,0.8917643272344711,0.832444108644568,1.2848875136497,2.222911208854878,-1.188959432646191,1.0321187924229027,1.3453336134826535,0.18605906169333533,2.6510074779411665,1.9362837359643292,1.4543152873399685,1.47026306188289,1.1879587863810863,1.160637824960307,0.6366849106655781
5,1,1,3,5,minimax_ab,7,36049.0,25468.19224182093,1.4446351528167725,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0]]",2025-12-16T02:01:37.761619,1,0,41,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.077889208849284,3.524777710220033,-0.06587601344204483,-1.3978897804978112,-1.607032060131768,1.5065066010143917,-1.5065066010143915,-1.1293914733722348,-2.269562602395777,-0.7854101139774222,-0.8277860894716007,-1.188959432646191,-2.0260109629042162,-1.394429010147352,-0.8287279064934376,-0.7648955309922231,-0.6785707352685971,-0.8705569414347726,-1.1948945086986758,-1.4145399719872835,-1.8053405929576183,-2.0882217028825747
5,2,2,3,4,minimax_ab,5,1853.0,1207.0,0.0761399269104003,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0]]",2025-12-16T02:01:37.837791,1,1,40,2,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,-0.2824204650368427,-0.20527803243964451,-0.2661036526451229,-1.3978897804978112,-1.4068311805944989,1.4059321640652518,-1.4059321640652516,-1.1293914733722348,-1.2355603653823286,-0.7854101139774222,-0.8277860894716007,-1.188959432646191,-1.4143850118387926,-1.394429010147352,-0.8287279064934376,-0.7648955309922231,-0.6785707352685971,-0.8705569414347726,-1.1948945086986758,-1.4145399719872835,-1.3110108566379641,-2.0882217028825747
5,3,1,3,3,minimax_ab,7,36007.0,24096.0,1.50398588180542,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0]]",2025-12-16T02:01:39.341807,2,1,39,3,2,1,0,0,0,3,0,0,0,0,0,0,1,1,1,0.0774466715261112,3.313808954001437,-0.05719227372164656,-1.1968101993473654,-1.4068311805944989,1.3053577271161116,-1.3053577271161114,-0.11881357306888189,-1.2355603653823286,-0.7854101139774222,-0.8277860894716007,-1.188959432646191,-0.8027590607733688,-1.394429010147352,-0.8287279064934376,-0.7648955309922231,-0.6785707352685971,-0.8705569414347726,-1.1948945086986758,-0.8940402203136095,-1.3110108566379641,-2.0882217028825747
5,4,2,3,2,minimax_ab,5,4470.0,2981.0,0.1847851276397705,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0]]",2025-12-16T02:01:39.526629,2,2,38,4,2,2,0,0,0,4,0,0,0,0,0,1,1,1,1,-0.25484617516200375,0.06746696795121913,-0.2502075270021719,-1.1968101993473654,-1.2066303010572297,1.2047832901669715,-1.2047832901669715,-0.11881357306888189,-0.2015581283688803,-0.7854101139774222,-0.8277860894716007,-1.188959432646191,-0.19113310970794495,-1.394429010147352,-0.8287279064934376,-0.7648955309922231,-0.6785707352685971,-0.8705569414347726,-0.6618629945823626,-0.8940402203136095,-1.3110108566379641,-2.0882217028825747
5,5,1,5,5,minimax_ab,7,42713.0,25468.19224182093,1.8353359699249268,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 1, 0]]",2025-12-16T02:01:41.362004,3,2,37,5,2,2,0,0,0,4,0,1,0,0,0,1,1,1,2,0.1481051307927028,3.524777710220033,-0.00871169108025714,-0.9957306181969195,-1.2066303010572297,1.1042088532178316,-1.1042088532178314,-0.11881357306888189,-0.2015581283688803,-0.7854101139774222,-0.8277860894716007,-1.188959432646191,-0.19113310970794495,-1.394429010147352,-0.32133442240005117,-0.7648955309922231,-0.6785707352685971,-0.8705569414347726,-0.6618629945823626,-0.8940402203136095,-1.3110108566379641,-1.5432403801729442
5,6,2,6,5,minimax_ab,5,2212.0,1435.0,0.0971119403839111,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 1, 2]]",2025-12-16T02:01:41.459152,3,3,36,6,2,2,0,0,0,4,0,1,1,0,0,1,1,1,3,-0.2786378245840085,-0.1702239963127466,-0.2630351898053238,-0.9957306181969195,-1.0064294215199605,1.0036344162686914,-1.0036344162686912,-0.11881357306888189,-0.2015581283688803,-0.7854101139774222,-0.8277860894716007,-1.188959432646191,-0.19113310970794495,-1.394429010147352,-0.32133442240005117,-0.19557836283665822,-0.6785707352685971,-0.8705569414347726,-0.6618629945823626,-0.8940402203136095,-1.3110108566379641,-0.9982590574633137
5,7,1,2,5,minimax_ab,7,42865.0,24691.0,1.9228968620300293,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 1, 1, 0, 1, 2]]",2025-12-16T02:01:43.382084,4,3,35,7,2,2,0,0,1,4,0,1,1,0,0,1,1,1,4,0.14970669443847104,3.4052876886308416,0.004099541564787989,-0.7946510370464737,-1.0064294215199605,0.9030599793195514,-0.9030599793195512,-0.11881357306888189,-0.2015581283688803,-0.7854101139774222,-0.8277860894716007,-0.711539428803705,-0.19113310970794495,-1.394429010147352,-0.32133442240005117,-0.19557836283665822,-0.6785707352685971,-0.8705569414347726,-0.6618629945823626,-0.8940402203136095,-1.3110108566379641,-0.4532777347536831
5,8,2,4,5,minimax_ab,5,1.0,0.0,1.883506774902344e-05,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 1, 1, 2, 1, 2]]",2025-12-16T02:01:43.382167,4,4,34,8,2,2,0,0,1,4,1,1,1,0,0,1,1,1,5,-0.301934253668177,-0.39084917983072254,-0.27724110217704956,-0.7946510370464737,-0.8062285419826914,0.8024855423704114,-0.8024855423704111,-0.11881357306888189,-0.2015581283688803,-0.7854101139774222,-0.8277860894716007,-0.711539428803705,-0.19113310970794495,-0.9378019062090178,-0.32133442240005117,-0.19557836283665822,-0.6785707352685971,-0.8705569414347726,-0.6618629945823626,-0.8940402203136095,-1.3110108566379641,0.09170358795594749
5,9,1,4,4,minimax_ab,7,31729.0,16380.0,1.4684991836547852,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 1, 0, 0], [0, 0, 1, 1, 2, 1, 2]]",2025-12-16T02:01:44.850687,5,4,33,9,2,2,0,0,1,4,2,1,1,0,0,1,1,2,5,0.03237108418008096,2.127506573496418,-0.06238441298476151,-0.5935714558960278,-0.8062285419826914,0.7019111054212713,-0.7019111054212711,-0.11881357306888189,-0.2015581283688803,-0.7854101139774222,-0.8277860894716007,-0.711539428803705,-0.19113310970794495,-0.48117480227068354,-0.32133442240005117,-0.19557836283665822,-0.6785707352685971,-0.8705569414347726,-0.6618629945823626,-0.8940402203136095,-0.8166811203183099,0.09170358795594749
5,10,2,4,3,minimax_ab,5,2081.0,917.0,0.0971531867980957,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 1, 0, 0], [0, 0, 1, 1, 2, 1, 2]]",2025-12-16T02:01:44.947869,5,5,32,10,2,2,0,0,1,4,3,1,1,0,0,1,2,2,5,-0.28001811956819034,-0.2498643064606989,-0.26302915494894913,-0.5935714558960278,-0.6060276624454223,0.6013366684721312,-0.6013366684721311,-0.11881357306888189,-0.2015581283688803,-0.7854101139774222,-0.8277860894716007,-0.711539428803705,-0.19113310970794495,-0.02454769833234926,-0.32133442240005117,-0.19557836283665822,-0.6785707352685971,-0.8705569414347726,-0.6618629945823626,-0.3735404686399355,-0.8166811203183099,0.09170358795594749
5,11,1,5,4,minimax_ab,7,1.0,0.0,2.002716064453125e-05,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 1, 1, 0], [0, 0, 1, 1, 2, 1, 2]]",2025-12-16T02:01:44.947910,6,5,31,11,2,2,0,0,1,4,3,2,1,0,0,1,2,3,5,-0.301934253668177,-0.39084917983072254,-0.2772409277592353,-0.39249187474558184,-0.6060276624454223,0.5007622315229912,-0.500762231522991,-0.11881357306888189,-0.2015581283688803,-0.7854101139774222,-0.8277860894716007,-0.711539428803705,-0.19113310970794495,-0.02454769833234926,0.18605906169333533,-0.19557836283665822,-0.6785707352685971,-0.8705569414347726,-0.6618629945823626,-0.3735404686399355,-0.32235138399865565,0.09170358795594749
5,12,2,4,2,minimax_ab,5,1753.0,878.0,0.0870251655578613,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 2, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 1, 1, 0], [0, 0, 1, 1, 2, 1, 2]]",2025-12-16T02:01:45.034954,6,6,30,12,2,2,0,0,1,4,4,2,1,0,0,2,2,3,5,-0.2834741253301113,-0.25586039158766827,-0.26451100869921534,-0.39249187474558184,-0.40582678290815305,0.4001877945738511,-0.40018779457385095,-0.11881357306888189,-0.2015581283688803,-0.7854101139774222,-0.8277860894716007,-0.711539428803705,-0.19113310970794495,0.432079405605985,0.18605906169333533,-0.19557836283665822,-0.6785707352685971,-0.8705569414347726,-0.12883148046604945,-0.3735404686399355,-0.32235138399865565,0.09170358795594749
5,13,1,3,1,minimax_ab,7,35955.0,19201.0,1.7805829048156738,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 2, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 1, 1, 0], [0, 0, 1, 1, 2, 1, 2]]",2025-12-16T02:01:46.815568,7,6,29,13,3,2,0,0,1,5,4,2,1,0,1,2,2,3,5,0.07689876817361153,2.561223397680536,-0.016722736174475245,-0.19141229359513595,-0.40582678290815305,0.29961335762471103,-0.29961335762471086,0.8917643272344711,-0.2015581283688803,-0.7854101139774222,-0.8277860894716007,-0.711539428803705,0.4204928413574789,0.432079405605985,0.18605906169333533,-0.19557836283665822,-0.6785707352685971,-0.2893388842410873,-0.12883148046604945,-0.3735404686399355,-0.32235138399865565,0.09170358795594749
5,14,2,4,1,minimax_ab,5,1900.0,1112.0,0.0934581756591796,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 2, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 1, 1, 0], [0, 0, 1, 1, 2, 1, 2]]",2025-12-16T02:01:46.909070,7,7,28,14,3,2,0,0,1,5,5,2,1,0,2,2,2,3,5,-0.2819252446990065,-0.21988388082585197,-0.2635697804061437,-0.19141229359513595,-0.20562590337088388,0.199038920675571,-0.1990389206755708,0.8917643272344711,-0.2015581283688803,-0.7854101139774222,-0.8277860894716007,-0.711539428803705,0.4204928413574789,0.8887065095443193,0.18605906169333533,-0.19557836283665822,-0.6785707352685971,0.291879172952598,-0.12883148046604945,-0.3735404686399355,-0.32235138399865565,0.09170358795594749
5,15,1,4,0,minimax_ab,7,1.0,0.0,1.883506774902344e-05,"[[0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 2, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 1, 1, 0], [0, 0, 1, 1, 2, 1, 2]]",2025-12-16T02:01:46.909104,8,7,27,15,3,2,0,0,1,5,6,2,1,1,2,2,2,3,5,-0.301934253668177,-0.39084917983072254,-0.27724110217704956,0.009667287555309954,-0.20562590337088388,0.09846448372643093,-0.09846448372643075,0.8917643272344711,-0.2015581283688803,-0.7854101139774222,-0.8277860894716007,-0.711539428803705,0.4204928413574789,1.3453336134826535,0.18605906169333533,-0.19557836283665822,-0.02485711746036552,0.291879172952598,-0.12883148046604945,-0.3735404686399355,-0.32235138399865565,0.09170358795594749
5,16,2,0,5,minimax_ab,5,1185.0,560.0,0.0579938888549804,"[[0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 2, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 1, 1, 0], [2, 0, 1, 1, 2, 1, 2]]",2025-12-16T02:01:46.967109,8,8,26,16,3,2,1,0,1,5,6,2,1,1,2,2,2,3,6,-0.2894589157958769,-0.3047515472383417,-0.2687586406143499,0.009667287555309954,-0.005425023833614719,-0.002109953222709127,0.0021099532227093058,0.8917643272344711,-0.2015581283688803,-0.2678357070706417,-0.8277860894716007,-0.711539428803705,0.4204928413574789,1.3453336134826535,0.18605906169333533,-0.19557836283665822,-0.02485711746036552,0.291879172952598,-0.12883148046604945,-0.3735404686399355,-0.32235138399865565,0.6366849106655781
5,17,1,0,4,minimax_ab,7,11093.0,5355.0,0.572127103805542,"[[0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 2, 0, 0], [0, 0, 0, 1, 2, 0, 0], [1, 0, 0, 2, 1, 1, 0], [2, 0, 1, 1, 2, 1, 2]]",2025-12-16T02:01:47.539261,9,8,25,17,3,2,2,0,1,5,6,2,1,1,2,2,2,4,6,-0.18506225393882508,0.43245943183391944,-0.1935346442739471,0.21074686870575585,-0.005425023833614719,-0.10268439017184919,0.10268439017184937,0.8917643272344711,-0.2015581283688803,0.24973869983613883,-0.8277860894716007,-0.711539428803705,0.4204928413574789,1.3453336134826535,0.18605906169333533,-0.19557836283665822,-0.02485711746036552,0.291879172952598,-0.12883148046604945,-0.3735404686399355,0.1719783523209986,0.6366849106655781
5,18,2,2,4,minimax_ab,5,1155.0,467.0,0.0580737590789794,"[[0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 2, 0, 0], [0, 0, 0, 1, 2, 0, 0], [1, 0, 2, 2, 1, 1, 0], [2, 0, 1, 1, 2, 1, 2]]",2025-12-16T02:01:47.597367,9,9,24,18,3,2,2,0,2,5,6,2,1,1,2,2,2,5,6,-0.28977501388385746,-0.3190499040795764,-0.268746954620792,0.21074686870575585,0.19477585570365444,-0.20325882712098925,0.20325882712098942,0.8917643272344711,-0.2015581283688803,0.24973869983613883,-0.8277860894716007,-0.23411942496121907,0.4204928413574789,1.3453336134826535,0.18605906169333533,-0.19557836283665822,-0.02485711746036552,0.291879172952598,-0.12883148046604945,-0.3735404686399355,0.6663080886406528,0.6366849106655781
5,19,1,0,3,minimax_ab,7,11502.0,5341.0,0.5966482162475586,"[[0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 2, 2, 0, 0], [1, 0, 0, 1, 2, 0, 0], [1, 0, 2, 2, 1, 1, 0], [2, 0, 1, 1, 2, 1, 2]]",2025-12-16T02:01:48.194052,10,9,23,19,3,2,3,0,2,5,6,2,1,1,2,2,3,5,6,-0.18075278333935654,0.4303069910191099,-0.18994690471742334,0.41182644985620176,0.19477585570365444,-0.3038332640701293,0.3038332640701295,0.8917643272344711,-0.2015581283688803,0.7673131067429194,-0.8277860894716007,-0.23411942496121907,0.4204928413574789,1.3453336134826535,0.18605906169333533,-0.19557836283665822,-0.02485711746036552,0.291879172952598,-0.12883148046604945,0.14695928303373845,0.6663080886406528,0.6366849106655781
5,20,2,0,2,minimax_ab,5,1107.0,500.0,0.0552408695220947,"[[0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 2, 0, 0], [2, 0, 0, 2, 2, 0, 0], [1, 0, 0, 1, 2, 0, 0], [1, 0, 2, 2, 1, 1, 0], [2, 0, 1, 1, 2, 1, 2]]",2025-12-16T02:01:48.249313,10,10,22,20,3,2,4,0,2,5,6,2,1,1,2,3,3,5,6,-0.2902807708246264,-0.3139762935875254,-0.2691614411146871,0.41182644985620176,0.39497673524092364,-0.40440770101926937,0.40440770101926954,0.8917643272344711,-0.2015581283688803,1.2848875136497,-0.8277860894716007,-0.23411942496121907,0.4204928413574789,1.3453336134826535,0.18605906169333533,-0.19557836283665822,-0.02485711746036552,0.291879172952598,0.40420003365026375,0.14695928303373845,0.6663080886406528,0.6366849106655781
5,21,1,1,5,minimax_ab,7,10300.0,4110.0,0.5433638095855713,"[[0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 2, 0, 0], [2, 0, 0, 2, 2, 0, 0], [1, 0, 0, 1, 2, 0, 0], [1, 0, 2, 2, 1, 1, 0], [2, 1, 1, 1, 2, 1, 2]]",2025-12-16T02:01:48.792698,11,10,21,21,3,2,4,1,2,5,6,2,1,1,2,3,3,5,7,-0.193417780064445,0.24104594508835842,-0.1977430670644277,0.6129060310066476,0.39497673524092364,-0.5049821379684094,0.5049821379684096,0.8917643272344711,-0.2015581283688803,1.2848875136497,-0.3193365397505209,-0.23411942496121907,0.4204928413574789,1.3453336134826535,0.18605906169333533,-0.19557836283665822,-0.02485711746036552,0.291879172952598,0.40420003365026375,0.14695928303373845,0.6663080886406528,1.1816662333752086
5,22,2,5,3,minimax_ab,5,1339.0,686.0,0.0744028091430664,"[[0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 2, 0, 0], [2, 0, 0, 2, 2, 0, 0], [1, 0, 0, 1, 2, 2, 0], [1, 0, 2, 2, 1, 1, 0], [2, 1, 1, 1, 2, 1, 2]]",2025-12-16T02:01:48.867128,11,11,20,22,3,2,4,1,2,5,6,3,1,1,2,3,4,5,7,-0.28783627894424324,-0.285379579905056,-0.2663578142841163,0.6129060310066476,0.5951776147781928,-0.6055565749175494,0.6055565749175497,0.8917643272344711,-0.2015581283688803,1.2848875136497,-0.3193365397505209,-0.23411942496121907,0.4204928413574789,1.3453336134826535,0.6934525457867218,-0.19557836283665822,-0.02485711746036552,0.291879172952598,0.40420003365026375,0.6674590347074124,0.6663080886406528,1.1816662333752086
5,23,1,5,2,minimax_ab,7,9054.0,3500.0,0.4916219711303711,"[[0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 2, 0, 0], [2, 0, 0, 2, 2, 1, 0], [1, 0, 0, 1, 2, 2, 0], [1, 0, 2, 2, 1, 1, 0], [2, 1, 1, 1, 2, 1, 2]]",2025-12-16T02:01:49.358777,12,11,19,23,3,2,4,1,2,5,6,4,1,1,2,4,4,5,7,-0.2065463873185716,0.14726102387165782,-0.2053135327597319,0.8139856121570935,0.5951776147781928,-0.7061310118666896,0.7061310118666897,0.8917643272344711,-0.2015581283688803,1.2848875136497,-0.3193365397505209,-0.23411942496121907,0.4204928413574789,1.3453336134826535,1.2008460298801082,-0.19557836283665822,-0.02485711746036552,0.291879172952598,0.9372315477665769,0.6674590347074124,0.6663080886406528,1.1816662333752086
5,24,2,6,4,minimax_ab,5,1152.0,486.0,0.0661389827728271,"[[0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 2, 0, 0], [2, 0, 0, 2, 2, 1, 0], [1, 0, 0, 1, 2, 2, 0], [1, 0, 2, 2, 1, 1, 2], [2, 1, 1, 1, 2, 1, 2]]",2025-12-16T02:01:49.424950,12,12,18,24,3,2,4,1,2,5,6,4,2,1,2,4,4,6,7,-0.28980662369265553,-0.31612873440233485,-0.2675669134563851,0.8139856121570935,0.7953784943154619,-0.8067054488158296,0.8067054488158297,0.8917643272344711,-0.2015581283688803,1.2848875136497,-0.3193365397505209,-0.23411942496121907,0.4204928413574789,1.3453336134826535,1.2008460298801082,0.3737388053189067,-0.02485711746036552,0.291879172952598,0.9372315477665769,0.6674590347074124,1.160637824960307,1.1816662333752086
5,25,1,3,0,minimax_ab,7,5707.0,2356.0,0.3158400058746338,"[[0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 2, 0, 0], [2, 0, 0, 2, 2, 1, 0], [1, 0, 0, 1, 2, 2, 0], [1, 0, 2, 2, 1, 1, 2], [2, 1, 1, 1, 2, 1, 2]]",2025-12-16T02:01:49.740824,13,12,17,25,4,2,4,1,2,6,6,4,2,2,2,4,4,6,7,-0.2418123973342713,-0.028624139852777356,-0.2310325906353798,1.0150651933075394,0.7953784943154619,-0.9072798857649697,0.9072798857649699,1.9023422275378241,-0.2015581283688803,1.2848875136497,-0.3193365397505209,-0.23411942496121907,1.0321187924229027,1.3453336134826535,1.2008460298801082,0.3737388053189067,0.6288565003478661,0.291879172952598,0.9372315477665769,0.6674590347074124,1.160637824960307,1.1816662333752086
5,26,2,6,3,minimax_ab,5,441.0,159.0,0.0228412151336669,"[[0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 2, 0, 0], [2, 0, 0, 2, 2, 1, 0], [1, 0, 0, 1, 2, 2, 2], [1, 0, 2, 2, 1, 1, 2], [2, 1, 1, 1, 2, 1, 2]]",2025-12-16T02:01:49.763684,13,13,16,26,4,2,4,1,2,6,6,4,3,2,2,4,5,6,7,-0.2972981483777952,-0.36640360200538585,-0.27390190800589886,1.0150651933075394,0.9955793738527311,-1.0078543227141097,1.00785432271411,1.9023422275378241,-0.2015581283688803,1.2848875136497,-0.3193365397505209,-0.23411942496121907,1.0321187924229027,1.3453336134826535,1.2008460298801082,0.9430559734744716,0.6288565003478661,0.291879172952598,0.9372315477665769,1.1879587863810863,1.160637824960307,1.1816662333752086
5,27,1,6,2,minimax_ab,7,1.0,0.0,1.621246337890625e-05,"[[0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 2, 0, 0], [2, 0, 0, 2, 2, 1, 1], [1, 0, 0, 1, 2, 2, 2], [1, 0, 2, 2, 1, 1, 2], [2, 1, 1, 1, 2, 1, 2]]",2025-12-16T02:01:49.763708,14,13,15,27,4,2,4,1,2,6,6,4,4,2,2,5,5,6,7,-0.301934253668177,-0.39084917983072254,-0.27724148589624104,1.2161447744579854,0.9955793738527311,-1.1084287596632498,1.10842875966325,1.9023422275378241,-0.2015581283688803,1.2848875136497,-0.3193365397505209,-0.23411942496121907,1.0321187924229027,1.3453336134826535,1.2008460298801082,1.5123731416300366,0.6288565003478661,0.291879172952598,1.47026306188289,1.1879587863810863,1.160637824960307,1.1816662333752086
5,28,2,0,1,minimax_ab,5,648.0,224.0,0.0355029106140136,"[[0, 0, 0, 1, 1, 0, 0], [2, 0, 0, 1, 2, 0, 0], [2, 0, 0, 2, 2, 1, 1], [1, 0, 0, 1, 2, 2, 2], [1, 0, 2, 2, 1, 1, 2], [2, 1, 1, 1, 2, 1, 2]]",2025-12-16T02:01:49.799221,14,14,14,28,4,2,5,1,2,6,6,4,4,2,3,5,5,6,7,-0.2951170715707292,-0.3564101267937702,-0.2720493466331261,1.2161447744579854,1.1957802533900004,-1.2090031966123898,1.20900319661239,1.9023422275378241,-0.2015581283688803,1.8024619205564805,-0.3193365397505209,-0.23411942496121907,1.0321187924229027,1.3453336134826535,1.2008460298801082,1.5123731416300366,0.6288565003478661,0.8730972301462833,1.47026306188289,1.1879587863810863,1.160637824960307,1.1816662333752086
