game_id,winner,total_moves,game_duration,player1_algorithm,player1_depth,player2_algorithm,player2_depth,timestamp,algorithm_matchup,depth_matchup,winner_type,moves_per_second,move_nodes_expanded_mean,move_nodes_expanded_sum,move_nodes_expanded_max,move_pruned_nodes_mean,move_pruned_nodes_sum,move_pruned_nodes_max,move_decision_time_mean,move_decision_time_sum,move_decision_time_max,move_column_mean,move_column_std,total_moves_normalized,game_duration_normalized,moves_per_second_normalized,move_nodes_expanded_mean_normalized,move_nodes_expanded_sum_normalized,move_nodes_expanded_max_normalized,move_pruned_nodes_mean_normalized,move_pruned_nodes_sum_normalized,move_pruned_nodes_max_normalized,move_decision_time_mean_normalized,move_decision_time_sum_normalized,move_decision_time_max_normalized,move_column_mean_normalized,move_column_std_normalized
44,2,31,1.1741020679473877,minimax_ab,3,minimax_ab,5,2025-12-16T02:31:51.974130,minimax_ab_vs_minimax_ab,3_vs_5,player2,26.40315594895037,833.9677419354839,25853.0,3253.0,424.8709677419355,13171.0,2543.0,0.037857032591296746,1.173568010330199,0.1406340599060058,2.7419354838709675,1.5484990998917603,0.3126524139621056,-0.5374356375968213,0.12796651335612158,-0.5606534057558082,-0.5819260803144101,-0.6276084320082779,-0.6669424331766592,-0.6657990898196946,-0.6856913151881461,-0.5348636600853632,-0.5540498757814871,-0.5765670455344805,-0.468359449689506,-0.9417730056355166
45,2,17,233.23893475532532,minimax,7,iterative,7,2025-12-16T02:35:45.213074,minimax_vs_iterative,7_vs_7,player2,0.0728866302610819,185279.40134579985,3149749.8228785973,459650.45571964927,10152.022616684815,172584.38448364186,25468.19224182093,13.717869487555836,233.20378128844922,42.95008794624037,2.9411764705882355,1.675954512930397,-1.277248202329499,1.7041953200447952,-0.4594431550744216,2.741028201232589,1.7379435376707764,1.918256970458129,2.37308197999456,1.144253122706768,1.2263416079386051,2.9423362537187505,1.9016168022519144,2.0161114890460006,0.027310943562587935,-0.41645447934406177
46,1,19,7.181106328964233,minimax,5,minimax,3,2025-12-16T02:35:52.394189,minimax_vs_minimax,5_vs_3,player1,2.645831871805812,7525.1578947368425,142978.0,19608.0,0.0,0.0,0.0,0.37792460541976125,7.180567502975464,0.9451100826263428,4.105263157894737,1.5236920380774408,-1.05011954285927,-0.47941096165498975,-0.40204256820868234,-0.44087717153461436,-0.49494666184688973,-0.5363773610732225,-0.7997272566273695,-0.8153486258790862,-0.8977854896763038,-0.44842492775090675,-0.4904754460524963,-0.527845384164315,2.923318013109653,-1.0440174599371077
47,2,34,1.6505370140075684,minimax_ab,5,minimax,3,2025-12-16T02:35:54.044737,minimax_ab_vs_minimax,5_vs_3,player2,20.5993562770499,1018.1176470588235,34616.0,3515.0,575.9705882352941,19583.0,2283.0,0.04852384679457716,1.6498107910156234,0.1676418781280517,2.7058823529411766,1.9310761917819355,0.6533454031674494,-0.5328335127853057,-0.0015121486220332331,-0.5573570142822183,-0.5754184974411475,-0.626146949856949,-0.6197193043822565,-0.5929943198544059,-0.7073761305113553,-0.5321523580635036,-0.5490096117974974,-0.5749313649963435,-0.5580521875160742,0.6350516212141408
48,2,26,13.42995309829712,minimax_ab,3,minimax_ab,7,2025-12-16T02:36:07.474698,minimax_ab_vs_minimax_ab,3_vs_7,player2,1.9359710201293798,10670.346153846154,277429.0,42307.0,6200.214489440877,161205.5767254628,25468.19224182093,0.5165112660481379,13.429292917251587,2.0135276317596436,2.4615384615384617,1.8161667154921484,-0.25516923471346753,-0.41905020726802283,-0.417879061275584,-0.3845764541749221,-0.39510060171987516,-0.40975834064186695,1.1380243170151192,1.0150529540677367,1.2263416079386051,-0.4131988249986019,-0.4243427361642993,-0.46313857307156114,-1.165929285174685,0.16144226008661378
49,1,37,188.55088686943057,minimax,7,minimax,5,2025-12-16T02:39:16.025606,minimax_vs_minimax,7_vs_5,player1,0.196233497568336,81349.60212427692,3009935.278598246,459650.45571964927,0.0,0.0,0.0,5.095939919755265,188.54977703094482,40.56463694572449,3.27027027027027,1.995114152243044,0.9940383923727933,1.2725309854812705,-0.456691373786128,0.8806237455458636,1.6341143999563148,1.918256970458129,-0.7997272566273695,-0.8153486258790862,-0.8977854896763038,0.7508051532407432,1.4290259756233206,1.8716408863433263,0.8460282958144997,0.8989896228582318
50,1,28,0.1499619483947754,minimax_ab,3,iterative,3,2025-12-16T02:39:16.175599,minimax_ab_vs_iterative,3_vs_3,player1,186.71403179085067,100.25,2807.0,217.0,44.07142857142857,1234.0,152.0,0.005343735218048061,0.1496245861053457,0.0127098560333251,2.8214285714285716,1.588233853211413,-0.028040575243238303,-0.547328322198648,3.704388664012205,-0.5737873843311321,-0.5990405108629905,-0.644543774800013,-0.7859536234389701,-0.8013372275420358,-0.8851082130258123,-0.5431279241126025,-0.5648866703158544,-0.5843145477174007,-0.2705970785042312,-0.778002777609917
51,2,22,429.1683280279275,iterative,3,minimax,7,2025-12-16T02:51:16.894675,iterative_vs_minimax,3_vs_7,player2,0.05126193748055048,144245.4464944817,3173399.8228785973,459650.45571964927,26.363636363636363,580.0,129.0,9.896642497163121,217.72613493758865,42.95008794624037,3.5454545454545454,1.2238608980744086,-0.709426553653926,3.5967758906798406,-0.4599255866615193,2.0064963055524623,1.7555065109621903,1.918256970458129,-0.7914878355657956,-0.8087630415715584,-0.8870264851505577,1.971052769484968,1.73781080534652,2.0161114890460006,1.5306298938327876,-2.2797974778084025
52,1,30,21.73963713645935,minimax_ab,7,iterative,7,2025-12-16T02:51:38.634321,minimax_ab_vs_iterative,7_vs_7,player1,1.3799678353272635,13464.2,403926.0,48528.0,8491.492298909458,254744.76896728372,25468.19224182093,0.7246191422144572,21.738574266433716,2.381484031677246,2.533333333333333,1.995397001952819,0.19908808422699095,-0.33878278901056447,-0.43028309871545606,-0.33456482918521735,-0.3011613445340828,-0.3750565068120303,1.8541168309936542,2.0771395688376515,1.2263416079386051,-0.36030174676495796,-0.3364023553004801,-0.440853947290983,-0.9873184836404271,0.9001554124403187
53,1,38,16.621928215026855,minimax_ab,7,minimax,5,2025-12-16T02:51:55.256261,minimax_ab_vs_minimax,7_vs_5,player1,2.28613669295278,9479.605263157895,360225.0,58634.0,3656.5627495695226,138949.38448364186,25468.19224182093,0.4373935962978162,16.620956659317017,2.535977840423584,2.8947368421052633,1.9971530234677848,1.1076027221079079,-0.3882173139130778,-0.4100671130087673,-0.4058914155738473,-0.3336146001707881,-0.31868345863901476,0.34305743802596095,0.7623460051486757,1.2263416079386051,-0.4333090372766882,-0.39056410799279045,-0.43149730418299703,-0.08822125336083243,0.9073930072382597
54,1,27,0.2710237503051758,minimax,3,iterative,3,2025-12-16T02:51:55.527294,minimax_vs_iterative,3_vs_3,player1,99.62226546418053,191.37037037037038,5167.0,400.0,24.11111111111111,651.0,103.0,0.010025580724080364,0.27069067955016984,0.0202209949493408,2.6666666666666665,1.61721508012528,-0.14160490497835293,-0.5461589253546385,1.761433012409082,-0.5721562761762945,-0.5972879266360248,-0.6435229685645427,-0.7921918167522826,-0.8079568752166715,-0.8891949666828787,-0.5419378877114213,-0.5636053804040282,-0.5838596489305693,-0.6556127093625187,-0.6585541402429366
55,2,37,206.501127243042,minimax_ab,5,minimax,7,2025-12-16T02:55:22.028430,minimax_ab_vs_minimax,5_vs_7,player2,0.17917577736247783,89549.43996211476,3313329.278598246,459650.45571964927,334.8378378378378,12389.0,1952.0,5.581082936879751,206.50006866455078,40.62657117843628,3.189189189189189,1.955587974069263,0.9940383923727933,1.4459213870023897,-0.4570719194481958,1.0274056595271133,1.8594209842597076,1.918256970458129,-0.695080466054189,-0.6746782741791544,-0.7349825684805178,0.8741193141657744,1.619000946567265,1.8753918231371927,0.6443153249698254,0.7360790553651919
56,2,19,1.0820181369781494,iterative,3,minimax_ab,5,2025-12-16T02:55:23.110455,iterative_vs_minimax_ab,3_vs_5,player2,17.559779592108345,1249.0526315789473,23732.0,3661.0,691.9473684210526,13147.0,2300.0,0.056927442550659145,1.0816214084625237,0.1496400833129882,1.9473684210526316,1.5446568914424659,-1.05011954285927,-0.5383251226082795,-0.06932295264610724,-0.5532231424053042,-0.5835011782573737,-0.6253325361390328,-0.5834731085944059,-0.6660715967565578,-0.7059582772017609,-0.5300163232802831,-0.5550229827022407,-0.5760216117237337,-2.4450780705986035,-0.9576090006095084
57,2,20,5.116403102874756,minimax,3,minimax,5,2025-12-16T02:55:28.226866,minimax_vs_minimax,3_vs_5,player2,3.908996143943895,5280.65,105613.0,19608.0,0.0,0.0,0.0,0.25579909086227415,5.115981817245483,0.8633747100830078,3.6,1.635140425323255,-0.9365552131241552,-0.4993549687514016,-0.3738622675330918,-0.4810551813014966,-0.5226946744064535,-0.5363773610732225,-0.7997272566273695,-0.8153486258790862,-0.8977854896763038,-0.4794669191299766,-0.5123257654603178,-0.5327955418204184,1.6663277105828413,-0.5846732771381946
58,2,37,13.25148892402649,iterative,3,minimax_ab,7,2025-12-16T02:55:41.478367,iterative_vs_minimax_ab,3_vs_7,player2,2.792139072984825,7665.7027027027025,283631.0,42201.0,4300.448019607103,159116.5767254628,25468.19224182093,0.35812694961960245,13.250697135925291,1.9413650035858152,3.0,1.9578900207451218,0.9940383923727933,-0.42077408250255227,-0.39877855812609037,-0.4383613369143049,-0.3904948697810443,-0.41034962731377866,0.5442907497743508,0.9913334961049343,1.2263416079386051,-0.4534571166665574,-0.4262328853084309,-0.4675089744684573,0.17365172633225293,0.7455671401658718
59,2,38,22.024925231933594,iterative,7,minimax,5,2025-12-16T02:56:03.503300,iterative_vs_minimax,7_vs_5,player2,1.7253180022107133,9582.921052631578,364151.0,41691.0,3763.8997958373925,143028.1922418209,25468.19224182093,0.5795765111320897,22.02390742301941,2.4644200801849365,3.1578947368421053,2.0070997738362966,1.1076027221079079,-0.3360270477840462,-0.4225785809771036,-0.4040420022533237,-0.3306990723423699,-0.41319449715033496,0.3766034598079361,0.8086586471584795,1.2263416079386051,-0.3971688348584707,-0.3333825626843965,-0.43583107282779215,0.5664611958718815,0.948389400568307
60,1,28,2.277520179748535,minimax_ab,5,minimax_ab,5,2025-12-16T02:56:05.780876,minimax_ab_vs_minimax_ab,5_vs_5,player1,12.294073285924311,1696.107142857143,47491.0,3744.0,973.4285714285714,27256.0,2371.0,0.08131338868822367,2.276774883270263,0.1672518253326416,3.142857142857143,1.4835963740378313,-0.028040575243238303,-0.5267771669875844,-0.18679713256923758,-0.545220604048196,-0.5658572593385279,-0.6248695475185736,-0.4955018545341633,-0.5058715812480957,-0.7000366545558075,-0.5238178779143362,-0.542374205106612,-0.5749549878510685,0.5290507702014404,-1.209275212760677
61,2,31,244.0105516910553,iterative,7,minimax,7,2025-12-16T03:00:09.791440,iterative_vs_minimax,7_vs_7,player2,0.1270436863699627,110880.05594573857,3437281.7343178955,459650.45571964927,6159.540934428507,190945.76896728372,25468.19224182093,7.871273140753469,244.00946736335754,41.586775064468384,2.838709677419355,1.6752467319482303,0.3126524139621056,1.8082437866192929,-0.45823494949220556,1.4092362154958782,1.9514706108647546,1.918256970458129,1.1253126204496087,1.3527366494653095,1.2263416079386051,1.4562422622055433,2.0159776126504982,1.933544865938117,-0.2276052586813457,-0.4193716599770745
62,2,33,8.08580493927002,minimax_ab,5,minimax,5,2025-12-16T03:00:17.877257,minimax_ab_vs_minimax,5_vs_5,player2,4.081226327848964,4913.818181818182,162156.0,19608.0,425.5151515151515,14042.0,2577.0,0.24499690893924597,8.084897994995117,0.965879201889038,2.727272727272727,1.85864075456917,0.5397810734323348,-0.4706720226752574,-0.3700199340576193,-0.4876216863283993,-0.4807046871414886,-0.5363773610732225,-0.6667411065737828,-0.6559093589027005,-0.6828556085689572,-0.4822126290608194,-0.48090456205507326,-0.526587539347198,-0.5048373574180149,0.33650269166532565
63,2,21,12.322750806808472,minimax,3,minimax_ab,7,2025-12-16T03:00:30.200016,minimax_vs_minimax_ab,3_vs_7,player2,1.7041649489817843,12844.095238095239,269726.0,51842.0,7835.009154372425,164535.1922418209,25468.19224182093,0.586774984995524,12.322274684906006,2.1880171298980713,3.619047619047619,1.6575943555704598,-0.8229908833890407,-0.4297452311724685,-0.42305049061969424,-0.34566506868035207,-0.4008210069318735,-0.35657043105056446,1.6489463084959526,1.0528589259550274,1.2263416079386051,-0.39533911922189097,-0.4360587439494063,-0.45257092655277115,1.7137142497653997,-0.4921274584420753
64,1,40,18.42765498161316,iterative,7,minimax,3,2025-12-16T03:00:48.627681,iterative_vs_minimax,7_vs_3,player1,2.1706505814175165,6558.2,262328.0,34457.0,4707.859612091046,188314.38448364186,25468.19224182093,0.4606717169284821,18.426868677139282,2.347646951675415,2.9,2.0229453013632606,1.3347313815781372,-0.3707748907154413,-0.4126435264006771,-0.45818628585317006,-0.40631491291114963,-0.45354702342023345,0.6716189987890305,1.3228587109091996,1.2263416079386051,-0.42739218016000485,-0.37145143338471864,-0.44290322993837583,-0.07512760437617866,1.0136981149675306
65,2,18,0.8254132270812988,minimax,3,minimax_ab,5,2025-12-16T03:00:49.453134,minimax_vs_minimax_ab,3_vs_5,player2,21.807258969727044,1015.3888888888889,18277.0,3540.0,500.6111111111111,9011.0,2118.0,0.04583819707234696,0.8250875473022453,0.1669120788574218,3.3333333333333335,1.6087993330796875,-1.1636838725943845,-0.5408037985164147,0.025435305337285486,-0.5574058606563657,-0.5875521727311438,-0.6260074954531961,-0.6432713840135257,-0.7130336255426518,-0.7211376479280073,-0.5328349993266888,-0.557737981088608,-0.5749755639928674,1.0029161620270246,-0.6932403707468712
66,2,24,12.816503047943115,minimax_ab,3,iterative,7,2025-12-16T03:01:02.269644,minimax_ab_vs_iterative,3_vs_7,player2,1.8725856741283022,8525.0,204600.0,50075.0,5310.732363560949,127457.57672546279,25468.19224182093,0.5340020855267843,12.816050052642822,2.815253973007202,3.5833333333333335,1.24818709114169,-0.4822978941836968,-0.4249758298964752,-0.41929314347228297,-0.4229794105310546,-0.449184905391773,-0.3664270683078095,0.860034677771828,0.6318627830152466,1.2263416079386051,-0.4087529901586313,-0.43083292572576143,-0.41458344127568864,1.624864488798103,-2.179534965705352
67,2,36,15.903162956237791,iterative,3,iterative,7,2025-12-16T03:01:18.172817,iterative_vs_iterative,3_vs_7,player2,2.263700629809588,6840.638888888889,246263.0,44063.0,4187.438026868992,150747.76896728372,25468.19224182093,0.4417317112286885,15.902341604232786,2.538867235183716,3.111111111111111,2.025237591392008,0.8804740626376787,-0.39516022911793935,-0.41056764569425996,-0.45313046383403854,-0.41824511020191346,-0.39996306332227316,0.5089717633685518,0.8963102391308306,1.2263416079386051,-0.43220637067361595,-0.3981694927406305,-0.4313223131216204,0.4500732048971768,1.0231459869019235
68,1,33,19.594208002090458,minimax,5,iterative,7,2025-12-16T03:01:37.767032,minimax_vs_iterative,5_vs_7,player1,1.684171158971024,9747.424242424242,321665.0,33438.0,3861.036128540028,127414.19224182093,25468.19224182093,0.5937353553193988,19.59326672554016,2.0583720207214355,2.484848484848485,1.7521631652262746,0.5397810734323348,-0.35950656826369354,-0.42349653792056835,-0.401097298524871,-0.36225004415036194,-0.45923118491719594,0.4069614549826105,0.6313701758175534,1.2263416079386051,-0.3935699249927264,-0.3591069857357911,-0.46042265230867724,-1.1079387651960297,-0.10235391695686454
69,1,32,0.9655001163482666,minimax_ab,5,minimax_ab,3,2025-12-16T03:01:38.732549,minimax_ab_vs_minimax_ab,5_vs_3,player1,33.14344499618604,654.78125,20953.0,4624.0,353.3125,11306.0,2919.0,0.030153892934322326,0.9649245738983144,0.2134599685668945,2.40625,1.8114220932736798,0.4262167436972202,-0.5394506287831807,0.27833759032616984,-0.5638609492177667,-0.5855649204466692,-0.6199607525064765,-0.6893065842411953,-0.6869751497051069,-0.6543317361053512,-0.5368216522026534,-0.5562580310350533,-0.5721564737330336,-1.3034755497490584,0.14188688858693438
70,1,32,207.12736892700195,minimax_ab,7,minimax,7,2025-12-16T03:05:05.859947,minimax_ab_vs_minimax,7_vs_7,player1,0.15449431026798677,93207.65071495617,2982644.8228785973,459650.45571964927,4195.355765113808,134251.38448364186,25468.19224182093,6.472697332501411,207.12631464004517,40.68954396247864,2.8125,2.038935522402837,0.4262167436972202,1.4519705704545907,-0.4576225455062462,1.0928897808802298,1.6138479498542129,1.918256970458129,0.5114462922368208,0.7090027722577015,1.2263416079386051,1.1007507963964083,1.625628753147052,1.879205657947674,-0.2928095187460559,1.079603196213774
71,1,33,188.85678696632385,minimax,7,minimax_ab,5,2025-12-16T03:08:14.716744,minimax_vs_minimax_ab,7_vs_5,player1,0.17473557890129954,90645.79632115898,2991311.278598246,459650.45571964927,377.93939393939394,12472.0,2387.0,5.722904942252419,188.85586309432983,40.57443714141846,3.1818181818181817,1.99145903570952,0.5397810734323348,1.2754858283982295,-0.4571709771325012,1.0470310823669944,1.6202838369719894,1.918256970458129,-0.6816099468803012,-0.6737358543558357,-0.6987022043820716,0.9101677802385084,1.432265404384971,1.8722344177879906,0.625977782165764,0.8839247434228464
72,1,23,0.2647538185119629,iterative,3,minimax,3,2025-12-16T03:08:14.981505,iterative_vs_minimax,3_vs_3,player1,86.87315684159148,217.08695652173913,4993.0,400.0,31.347826086956523,721.0,112.0,0.01149790183357566,0.26445174217224016,0.0204420089721679,1.9565217391304348,1.5514878744308411,-0.5958622239188114,-0.5462194897798778,1.4770094245552225,-0.5716959341779511,-0.5974171425917418,-0.6435229685645427,-0.789930127925819,-0.8071620633174871,-0.8884443384601521,-0.5415636515875959,-0.5636714095232919,-0.5838462636088516,-2.422306507147031,-0.9294545124553844
73,2,19,0.1422541141510009,iterative,3,iterative,3,2025-12-16T03:08:15.123769,iterative_vs_iterative,3_vs_3,player2,133.56379963697745,136.68421052631578,2597.0,286.0,54.78947368421053,1041.0,102.0,0.0074787767309891255,0.1420967578887934,0.0153510570526123,3.263157894736842,1.6276126096272245,-1.05011954285927,-0.5474027760469848,2.5186446114683765,-0.5731351905608149,-0.599196461154373,-0.6441588806456554,-0.7826039153249953,-0.8035286374926442,-0.8892783698187371,-0.5425852370215485,-0.5649663402719699,-0.5841545880690856,0.8283341755649669,-0.6156998216634842
74,2,25,9.537581205368042,minimax,5,minimax,5,2025-12-16T03:08:24.661358,minimax_vs_minimax,5_vs_5,player2,2.621209661201022,7981.24,199531.0,19608.0,0.0,0.0,0.0,0.38147708892822263,9.536927223205566,0.8954849243164062,2.88,1.8330302779823358,-0.3687335644485822,-0.45664858541434883,-0.40259187229639715,-0.4327130339422573,-0.45294924837757333,-0.5363773610732225,-0.7997272566273695,-0.8153486258790862,-0.8977854896763038,-0.4475219537667764,-0.46553716769349074,-0.5308508437309553,-0.12488347051786498,0.23094689377905384
75,2,18,206.1441810131073,minimax,3,minimax,7,2025-12-16T03:11:50.805547,minimax_vs_minimax,3_vs_7,player2,0.08731752655611222,169159.76301766085,3044875.7343178955,459650.45571964927,0.0,0.0,0.0,11.452425665325588,206.1436619758606,39.61478567123413,2.888888888888889,1.4095843729891318,-1.1636838725943845,1.4424734638079566,-0.4591212119941887,2.452477206288322,1.6600618963873517,1.918256970458129,-0.7997272566273695,-0.8153486258790862,-0.8977854896763038,2.3665033669198547,1.615228954907732,1.8141148310716615,-0.10276975223267094,-1.5143220867368998
76,1,32,17.34861397743225,iterative,7,minimax_ab,3,2025-12-16T03:12:08.154175,iterative_vs_minimax_ab,7_vs_3,player1,1.844527755452213,8015.40625,256493.0,54663.0,4484.512015113808,143504.38448364186,25468.19224182093,0.5421192646026611,17.347816467285156,3.251820802688598,2.75,1.9176598642195932,0.4262167436972202,-0.3811978905794279,-0.41991909577481695,-0.4321014379975887,-0.4106481031502786,-0.3408343961311031,0.6018162269254173,0.8140655508741733,1.2263416079386051,-0.4066897570675877,-0.3828714657941228,-0.3881435466853461,-0.4482966004388255,0.5797550649105135
77,1,20,201.8475432395935,minimax,7,minimax,3,2025-12-16T03:15:30.001784,minimax_vs_minimax,7_vs_3,player1,0.09908468381138508,141582.0139299123,2831640.278598246,459650.45571964927,0.0,0.0,0.0,10.092347550392152,201.84695100784302,41.15372705459595,2.7,1.3018205875255098,-0.9365552131241552,1.4009700781577243,-0.4588586950461839,1.9588192981141577,1.5017088894703674,1.918256970458129,-0.7997272566273695,-0.8153486258790862,-0.8977854896763038,2.0207972851759646,1.5697551788842008,1.9073180824192209,-0.5726862657930407,-1.958479864093736
78,2,41,1.5672378540039062,minimax_ab,3,iterative,5,2025-12-16T03:15:31.569067,minimax_ab_vs_iterative,3_vs_5,player2,26.160674906655114,604.780487804878,24796.0,3793.0,328.5121951219512,13469.0,2915.0,0.03820936854292703,1.5665841102600082,0.197509765625,2.926829268292683,1.9923634696314705,1.4482957113132517,-0.5336381412748851,0.1225569329628725,-0.564755992232112,-0.5827110301143689,-0.6245962168872182,-0.6970574176818923,-0.6624154620203098,-0.6546653486487852,-0.5347741029636375,-0.5498904323758499,-0.5731224694427536,-0.008381930283672628,0.8876524461832066
79,1,35,7.890539169311523,iterative,5,minimax,5,2025-12-16T03:15:39.459615,iterative_vs_minimax,5_vs_5,player1,4.435691813827454,4213.314285714286,147466.0,19608.0,436.34285714285716,15272.0,2734.0,0.2254183973584856,7.889643907546996,1.0364019870758057,2.914285714285714,1.9609635772396445,0.766909732902564,-0.47255819297447005,-0.3621120600032926,-0.5001611175531226,-0.4916137813339144,-0.5363773610732225,-0.6633571262849144,-0.6419433783884607,-0.6697613162391731,-0.48718911566893847,-0.4829710125811582,-0.5223164521280516,-0.039587699989260025,0.7582350695200122
80,1,29,0.1387140750885009,minimax_ab,3,minimax_ab,3,2025-12-16T03:15:39.598465,minimax_ab_vs_minimax_ab,3_vs_3,player1,209.06313927766686,97.62068965517241,2831.0,223.0,36.10344827586207,1047.0,110.0,0.004768240040746182,0.13827896118163926,0.0095171928405761,2.793103448275862,2.093856836844862,0.08552375449187632,-0.5474369710650834,4.202981430369932,-0.5738344505307931,-0.5990226879725468,-0.6445103057431123,-0.7884438544435234,-0.8034605107584284,-0.8886111447318692,-0.5432742040803654,-0.5650067455106879,-0.5845079056927199,-0.34106413030588084,1.305966151515863
